RMS,MAV,WL,SSC,VAR,SD,SKEW,KURT,IEMG,SSI,EN,MAXAV,WAMP,MINAV,ZC,Label
0.8743081219756554,0.8750587303816051,0.01708454541256868,0.0038371010587977088,0.009791249392892179,0.037417662159948656,0.6986322545785244,0.06937959844050595,0.017549553115850575,0.026986913515050087,0.03308132308489986,0.3250883392226154,0.017810178563189213,0.9806763285024154,0.0,0
0.8750470243003488,0.8758003161932457,0.09239506856905388,0.033235955226252736,0.008912924538210326,0.034368303305762044,0.7593905214221681,0.05950424954161334,0.08728635801628165,0.09896062581037368,0.2102719075540116,0.34628975265017736,0.09186545471323766,1.0,0.0,0
0.8690725179585073,0.8697854321957177,0.13981622570069724,0.04845759132981663,0.02332105147926019,0.07936417595766351,0.8177582025759582,0.05488233160565613,0.10129920288309038,0.11331351285697897,0.23932603816703324,0.36749116607773846,0.14035897199280212,0.9613526570048307,0.0,0
0.8692603906632552,0.8699177946058931,0.09174862631019995,0.039396508010989095,0.045085207238050304,0.13421414630521863,0.6492782258637534,0.0650973313868456,0.033619453148496126,0.043504980286104306,0.08032554533031533,0.36042402826855113,0.0923268583029576,0.8888888888888893,0.0,0
0.8768510013331738,0.8775793414172863,0.11594403657016208,0.032867003201368344,0.019101820642515747,0.06714698871690025,0.7586902351666083,0.13362612692456002,0.12045548895063843,0.13322543921235788,0.2758552665712797,0.3816254416961131,0.11613528353250586,0.85024154589372,0.0,0
0.8728372588305184,0.8735701091609052,0.06459805143833403,0.020298037553639948,0.016398950553909233,0.058948846050941084,0.7478146912358277,0.05940732576361937,0.041731839949412264,0.051920735791614714,0.10230311966890149,0.3250883392226154,0.06515018686845382,0.9516908212560384,0.0,0
0.8401897861960475,0.8408989977330457,0.053377660802511884,0.022137121493063707,0.018026716144417913,0.06392336989505393,0.8561297025773773,0.07108213339709765,0.016298033298460024,0.025297465800733387,0.030412204998817582,0.37809187279151946,0.05269228994601578,0.966183574879226,0.0,0
0.8730948842881396,0.8737890855272763,0.13635314217112252,0.048504892871468475,0.03158611032885909,0.10159552373552208,0.7493249149023011,0.03976912844267431,0.08581264925056617,0.09740770245599875,0.20720288188680458,0.35689045936395836,0.13639090112121072,0.9371980676328509,0.0,0
0.8724621670194921,0.8732127797144074,0.02040910560096043,0.009066759503825749,0.009359629396569345,0.03592535609756756,0.6371815301030482,0.06870566039191037,0.010614623149550029,0.01981002461401396,0.01130376268701827,0.3215547703180217,0.020763161537396754,0.9806763285024154,0.0,0
0.8737281560560426,0.8742782375594942,0.10255344692247312,0.06375112577669133,0.0881445087686866,0.2195898134857787,0.7341408182201754,0.08719376545178553,0.007169007549604534,0.01627109853188549,2.2746699416043015e-05,0.42756183745583076,0.1031698426613759,0.8550724637681153,0.0,0
0.8693140911232557,0.8699686118027277,0.23987625248187655,0.09255208845766702,0.04622602464610191,0.13680191095558006,0.8126242715337827,0.06616434884867853,0.1833852470394086,0.1979926241882832,0.3802146780397684,0.3816254416961131,0.23983758593641857,0.8888888888888893,0.0,0
0.8690236798264142,0.8696545842754979,0.11783718889966294,0.04985960902437733,0.055398055599901255,0.15681988757784446,0.7450740324680379,0.0613081930188543,0.05406437085343693,0.06459124172847716,0.1341885417733799,0.4028268551236751,0.11807317860932957,0.9033816425120769,0.0,0
0.4978691678114284,0.4980907121776461,0.15519231657200905,0.12386003284619053,0.12585901650393333,0.2807411095230198,0.5822399925714556,0.12457469811124944,0.009611479408884238,0.0145964149322855,0.02139768519282681,0.21908127208480632,0.15558529045355973,0.4734299516908216,0.0,0
0.3710100339580613,0.3710144063803824,0.17075310523156484,0.13881678031650407,0.17812384186351632,0.3533944590218252,0.5808623517181409,0.19475544870379763,0.0018175152367316538,0.005437250591912635,1.32480332082352e-05,0.28621908127208506,0.17067318783740137,0.29951690821255994,0.0,0
0.37487850006435863,0.3751642520565124,0.15944036570162073,0.11536089184218694,0.07295887112382111,0.1919093394525168,0.4714491659952145,0.19811403158472699,0.04182277194127915,0.045237309519546604,0.1203583975583955,0.21554770318021266,0.15987634383795507,0.4492753623188399,0.0,0
0.36102718788337107,0.3611679415040303,0.20164381031537149,0.15945917309336946,0.12439377184421731,0.27852757420253105,0.4283449005093278,0.20142556362073671,0.059927074470409514,0.06302597897045847,0.16675571019735536,0.20848056537102533,0.19997231578461683,0.42028985507246386,0.0,0
0.3531381285285313,0.3530965724612347,0.20358313709193332,0.16881163390877235,0.1911742730581425,0.36996000366509363,0.5477621589100082,0.12421042797102111,0.012985602541725899,0.016330702330221075,0.03747778262634238,0.212014134275619,0.20370968486134822,0.3961352657004831,0.0,0
0.8358839102768236,0.8365957888874878,0.08025118899201183,0.02596854636686319,0.015982859390239093,0.057658300395521,0.6186880838589213,0.07876954490211112,0.06451592691509844,0.07486213803705574,0.160698867163092,0.3427561837455837,0.08079176855995938,0.9178743961352662,0.0,0
0.772986464353334,0.7734763151583977,0.15847070231333982,0.10391581082410638,0.08766950102587936,0.21875528976934197,0.6148817044393888,0.21400611040448844,0.06443334909916279,0.0738155308686661,0.16272344046687648,0.4346289752650181,0.15904581737645918,0.6570048309178738,0.0,0
0.7738176025111674,0.7745108337589599,0.18289698480860694,0.050553995655826425,0.008847520436227586,0.03413923420162773,0.6226635927563396,0.11889668563631359,0.217736172553576,0.23084597990371433,0.43206748384572924,0.3109540636042407,0.18303880404189543,0.879227053140097,0.0,0
0.7744651341474178,0.7750261598891726,0.13321327977097475,0.06253453012540586,0.06036535710556973,0.16713710272810708,0.20756893727828052,0.5427812611602947,0.08962408136196204,0.09964029469469893,0.21875113178858863,0.35689045936395836,0.13320721635214322,0.5652173913043477,0.0,0
0.7720979397760495,0.7726715572481755,0.11631343214665005,0.06044001786106214,0.054917531671051845,0.15580347448220475,0.6471109159293347,0.10697685885246505,0.018670137291242006,0.026933099442369213,0.040120581477214756,0.3215547703180217,0.1166428274811978,0.7729468599033815,0.0,0
0.5420646144958301,0.542459060010545,0.1156208154407351,0.08081941406634326,0.07027518910874025,0.18678233453651902,0.7038952104221308,0.06405879005232276,0.003921642970796391,0.009360581659666689,0.0009737033544676699,0.21908127208480632,0.11627370460942184,0.6908212560386477,0.0,0
0.5447917022500377,0.5452368007691568,0.10490834372258392,0.06853425766852594,0.051562398903073806,0.1486108399519989,0.31994236480416993,0.20970785921086854,0.02644064550789535,0.03206238473542447,0.07140638368480001,0.201413427561838,0.10469247450745166,0.6086956521739122,0.0,0
0.55174864685217,0.5519720081163104,0.19868864570346773,0.14568307210268597,0.1378966453537454,0.29851464300152175,0.620377337281043,0.09115669940411245,0.01921107018278939,0.024868782614335228,0.04963023170314251,0.26855123674911674,0.19858810501545704,0.5169082125603861,0.0,0
0.5036081267923223,0.5040732921891333,0.3712425543704114,0.1760355253498422,0.03445681339213562,0.10887400220289914,0.3807105606878777,0.2361126421769352,0.30925874039591084,0.3154154274601281,0.550998275702999,0.20494699646643166,0.3702763807502422,0.5555555555555554,0.0,0
0.5072585305903416,0.5076728564353061,0.09627372212217758,0.0683639721185793,0.05465295836840808,0.15524240818003307,0.46300889007282864,0.15911001156209972,0.008596768347698236,0.013680393846498079,0.017754624984762657,0.190812720848057,0.09675633276426888,0.6038647342995169,0.0,0
0.8361544336778053,0.8368467607171084,0.05790275661448954,0.027762220826301174,0.023677363039262204,0.08036648206825561,0.6408264087537695,0.09840348852732203,0.010793273988694868,0.019586151216283154,0.013155774406605758,0.3321554770318027,0.05786001015087898,0.8937198067632846,0.0,0
0.8395374112613574,0.8402768211321554,0.20275199704483537,0.06381545587333783,0.006084497760580152,0.02419007941490897,0.4167615197508634,0.15551801000630686,0.2660239520650238,0.2823200710664753,0.49050776650946837,0.32862190812720904,0.20320214091265631,0.9323671497584538,0.0,0
0.8310571394886459,0.8315919924582289,0.13949300457127026,0.07393798578683278,0.0839315753126848,0.21212150251305686,0.7965829094234939,0.028442982479404397,0.024234018461443574,0.033355953117514214,0.05474814474886314,0.36042402826855113,0.13989756840308215,0.8888888888888893,0.0,0
0.8312990544418373,0.8319460153697378,0.11529759431130812,0.04567626068068811,0.04024618761081492,0.12296685537366422,0.8279434821851873,0.044609790716729464,0.04922489313081099,0.05906393128473755,0.1233066462076402,0.34628975265017736,0.11581230101970193,0.9082125603864739,0.0,0
0.8630296251080996,0.8628594944758259,0.36376229394653,0.4721166872270701,0.36725958303596123,0.5565621030986208,0.7668736983807547,0.3374096816220325,0.06461939017086218,0.0753990121458272,0.15998830015572763,0.7738515901060072,0.3636321690582753,0.16425120772946844,0.0,1
0.8714262594227709,0.8699130226432406,0.5795354850625665,0.9676627740651325,0.8949954380378684,0.938958114079065,0.8102658829235215,0.10270429782552906,0.05003589082505844,0.060500600789788445,0.12396322528791526,0.7561837455830389,0.5792922068933696,0.2512077294685984,0.0,1
0.8665273057592611,0.8659111032124649,0.376829662464792,0.45957610250433284,0.542657289943778,0.7028515735097299,0.8061085672372358,0.08888731685136517,0.029826014646798293,0.03957341028492284,0.06972298436322788,0.6713780918727918,0.37470585521155353,0.6038647342995169,0.0,1
0.8723494800765952,0.8718063662679398,0.5150297825183543,0.6467804678690089,0.5156398093717148,0.6819916285899481,0.7576402158366216,0.07041575548584546,0.04804566906667149,0.05844634397059695,0.11884006241797351,0.6254416961130742,0.5137728971531398,0.5507246376811583,0.0,1
0.8696543298736152,0.8701651187898101,0.13076603407674192,0.10953523397234564,0.10254713564961215,0.24405891087611473,0.5392172544852928,0.37280279011124706,0.01835781963719743,0.02776871145162582,0.0357264702333242,0.4876325088339222,0.12988511050615975,0.5797101449275353,0.0,1
0.9103354269901764,0.9102619489840915,0.3789536870295978,0.3563395418183469,0.3416242134716051,0.5325671356492319,0.7382490463438175,0.05318990742196121,0.079479059294085,0.09149932356957938,0.1921723241011426,0.49116607773851584,0.37779725926267704,0.6811594202898554,0.0,1
0.8741237023063348,0.8736529835504978,0.38791152975943116,0.5933354019874216,0.4877846221099791,0.6599238841066918,0.9314069554517522,0.20414155563767455,0.06074674765504709,0.07157752800229486,0.15036894066954742,0.7208480565371032,0.3879019978775435,0.35265700483091766,0.0,1
0.8623082670425628,0.8608662943097372,0.4863092764464146,0.8303691033898177,0.8644129149098712,0.9205265452949767,0.8901579369551684,0.13754214691857136,0.02602229408241588,0.035608070150315696,0.0588969481764785,0.88339222614841,0.4864116642827481,0.270531400966183,0.0,1
0.6816081243421639,0.6817252674295737,0.272890982130489,0.26284520665097516,0.20996706226517237,0.3929303997989153,0.8574453249454806,0.08382464299021042,0.025570525953211493,0.032884895170133904,0.06396889062062172,0.46996466431095474,0.2723665390116735,0.6714975845410631,0.0,1
0.6891904014550132,0.6888424314688173,0.2679041418479014,0.31741226510054416,0.39138798550793585,0.5784266532126052,0.8547732277205382,0.14200192951404983,0.0069021558914934,0.013982190229276797,0.005664872040648472,0.5547703180212018,0.2683523277811101,0.4396135265700476,0.0,1
0.7131741356438646,0.7117519666144858,0.42891443874959595,0.7403921108596773,0.8130254045934725,0.8888213345000027,0.7769231452599306,0.15069885285347157,0.027358962231413264,0.035118743118907086,0.06805161687774408,0.6678445229681982,0.42924375951644905,0.08212560386473378,0.0,1
0.717363155104648,0.7165611171037565,0.3614535715934802,0.5478426712883427,0.5743427234568518,0.7266847865404543,0.8227112191382024,0.1430159283045338,0.01802108208427694,0.025638148614450407,0.04007282197977258,0.6254416961130742,0.36104830895584367,0.29951690821255994,0.0,1
0.8660324654833538,0.8659096720750536,0.42249619060811744,0.5105368914183652,0.3495210964945186,0.5400473893910477,0.7570998718755393,0.1298894349064813,0.0833798168250533,0.09479264194999901,0.20222565100559775,0.5901060070671384,0.42292253033728605,0.5603864734299506,0.0,1
0.7140211418289315,0.7121161432245344,0.5752412614858937,1.0,0.9999999999999999,1.0,0.8820542353357377,0.08599116735604295,0.03248730165258454,0.040365779518062916,0.08264132440521177,0.7102473498233222,0.5719097494578507,0.3381642512077292,0.0,1
0.9675116501661787,0.9678428653717663,0.46174447060996443,0.3642426833975373,0.1969377973255172,0.3771108066494928,0.7732822738311212,0.1380270700190048,0.18917838607603074,0.20641531771380398,0.38530926011921984,0.5971731448763258,0.46209569510450793,0.7053140096618353,0.0,1
0.9707050059821718,0.9711324151788165,0.20935494297455787,0.15435249865663622,0.15981099537337468,0.32918817349545826,0.6809968046561793,0.21913255202660634,0.03315242258249429,0.044341174762172614,0.07547167440969416,0.6007067137809194,0.20933880865593135,0.6521739130434785,0.0,1
0.9709419344581427,0.9702597850856058,0.3518031121577319,0.5256317593903022,0.5972475644507645,0.7435184369722728,0.7925586575998008,0.15421458527221477,0.023857116601161382,0.03469745044816172,0.04873303528159356,0.8162544169611312,0.3511742721358372,0.4927536231884062,0.0,1
0.9680115030635452,0.9686664902360338,0.10218405134598513,0.07785455343560559,0.0694553250458075,0.1852004851273332,0.6815967443881967,0.1810482616434541,0.010783634554928062,0.02106136743388909,0.008504906965760561,0.5229681978798588,0.10169335117427213,0.845410628019323,0.0,1
0.967686079211628,0.9682366907449644,0.17070693078450389,0.11178867941663954,0.11051395984980404,0.25696539953792386,0.7123365450575458,0.06328754452919955,0.009908695283360802,0.02014979957079438,0.0056912221835658805,0.4346289752650181,0.17044248604254142,0.8550724637681153,0.0,1
0.9695150222554165,0.9702364433468187,0.05263886964953596,0.032643739924771625,0.04362803036911278,0.1308743255584491,0.6088808610123647,0.3043229251396368,0.009640076395725755,0.01988922826803652,0.004756764699895388,0.4876325088339222,0.053153693535735694,0.85024154589372,0.0,1
0.9707508935481854,0.971244532020842,0.17980329685552016,0.1441334735981715,0.13371449698213905,0.29242031847311967,0.8453991676954673,0.07860808173831782,0.008200105648194095,0.018409081373193775,1.8861761584165748e-05,0.5547703180212018,0.17930143496516404,0.8599033816425123,0.0,1
0.9633400107364043,0.9635690971970643,0.2787551369072355,0.2686197788558325,0.23613974589007508,0.42339503664914957,0.7480759435976022,0.09237299136043928,0.04001810928290325,0.05137974244723048,0.09455134171003365,0.5653710247349828,0.27531952198588105,0.7777777777777768,0.0,1
0.9616547186970017,0.9621866177663421,0.15653137553677796,0.1191506913593328,0.11642731694998955,0.26628771403583695,0.7973638688700916,0.06691624924452161,0.009263656507131901,0.019412585442875635,0.003808078394031078,0.4734982332155484,0.1570617819406635,0.8599033816425123,0.0,1
0.857982011243509,0.8582113467561161,0.20473749826845822,0.16681740091273053,0.20978539185383588,0.3927129822324572,0.82689976052778,0.08227429954439186,0.007861440208520254,0.01681533311318742,0.002855398075343629,0.5477031802120145,0.205093895630508,0.7053140096618353,0.0,1
0.9608261032844858,0.9611708092047699,0.24260054485847532,0.20844086550468852,0.1899649917647397,0.36844717583349373,0.8178376335757144,0.06917144080846531,0.031288638063681956,0.0422786296463927,0.07057544899957424,0.5477031802120145,0.2423291653209062,0.8550724637681153,0.0,1
0.9743165985219715,0.9742417548094675,0.47407304797525046,0.49478169392496846,0.35873503828634506,0.5486742573754957,0.7538909065735655,0.19789660728847214,0.10110336172039475,0.1150342515462667,0.2352525790258717,0.7137809187279158,0.47307710053984214,0.34299516908212535,0.0,1
0.9668599562191691,0.96671099808019,0.38897354204183404,0.4586414240412924,0.386002735957984,0.5736038024537018,0.8163681706534256,0.18046365532809192,0.07602669609050272,0.08884551649493078,0.18254610446846042,0.8162544169611312,0.38937848936464725,0.545893719806763,0.0,1
0.9610162209433017,0.9610704385031905,0.2363669945052408,0.2626314036827088,0.3044396596329138,0.49618493958357845,0.8321772269192955,0.1041524261671625,0.009831579813226354,0.020000603021853774,0.005674049300863793,0.6607773851590109,0.23619249757763117,0.7536231884057969,0.0,1
0.9763522489034315,0.976633723274773,0.2521124809530406,0.2117235924953266,0.21874921135560654,0.4033390771119837,0.9140912831125727,0.08489842584368498,0.0396069874327489,0.05112706342648854,0.09299132054789405,0.5971731448763258,0.2523877635768006,0.8115942028985508,0.0,1
0.9692671043697594,0.9698452027970568,0.10061412014591126,0.09913457099393784,0.10006211388242325,0.23994612467323437,0.40113838490465153,1.0,0.03632781272251026,0.047620247433506374,0.0843199300853339,0.7031802120141348,0.09966317537950443,0.5555555555555554,0.0,1
0.970185543824277,0.9697056910198416,0.33333333333333337,0.43784009808447677,0.5173011431687494,0.6832893631900001,0.729081509464179,0.12560538688992606,0.022399955530078897,0.03317129644018657,0.044429604760003016,0.6784452296819792,0.3311954967009643,0.5603864734299506,0.0,1
0.9756781958879746,0.974703134900011,0.5420418340490374,0.8013581218639079,0.7140597740403812,0.8248659429308667,0.8758462474477225,0.18351265847070583,0.09240441537476834,0.10603059049951433,0.21749085234149224,1.0,0.5414571125363354,0.34299516908212535,0.0,1
0.9687111763793617,0.968920963471156,0.23572055224638688,0.23237733764218843,0.2450950468040815,0.43345490938767817,0.8180396648804599,0.10526348486323125,0.01223693985250382,0.022584414335932668,0.013136262274014321,0.5971731448763258,0.23628477829557515,0.729468599033817,0.0,1
0.9646202486572086,0.9651820757269078,0.1659509627372212,0.12383354398286549,0.10535329359324704,0.2486524187410976,0.7583909869972153,0.09770178408193314,0.03249822634418692,0.04358099280589314,0.07385089392739141,0.47703180212014207,0.16642827481197803,0.8309178743961354,0.0,1
0.8660154255565082,0.8667570632187509,0.04077203675485985,0.014894309435333122,0.011369980746426669,0.04277861938943903,0.5756007889219363,0.1414775603790485,0.028972603443976896,0.03866957228610271,0.06730069805180028,0.35689045936395836,0.04134176163890556,0.9227053140096615,0.0,1
0.9709986893991207,0.9715046181482769,0.11580551322897908,0.12021781413899842,0.12892990627888146,0.28534392736266767,0.8285358912087696,0.21301869322836567,0.010234026172990573,0.020525486412081267,0.006628137279068191,0.5406360424028271,0.1139666866608222,0.7391304347826093,0.0,1
0.6732931700918137,0.6736096513130185,0.23936833356420556,0.18238528430118595,0.13106552214181716,0.2885165450462297,0.7975650895629954,0.045786500568464755,0.02972945965190077,0.037007545068197145,0.07628437368560581,0.34628975265017736,0.2388686383980067,0.7053140096618353,0.0,1
0.6744721312690007,0.6748759735745189,0.17846423789075128,0.12629890033375968,0.09765548978477215,0.23592151466462355,0.848341283066096,0.0326995221417771,0.01242924655615163,0.019432045066511583,0.024119828174984814,0.3215547703180217,0.17851704886264014,0.7874396135265691,0.0,1
0.6696929954654429,0.6701307273530883,0.16562774160779425,0.1120535680498899,0.08346220440213695,0.21127993489055594,0.7503644679880428,0.03555738194767613,0.014646316322517478,0.02163056137902092,0.03129718457300079,0.3038869257950534,0.1652286254787062,0.7584541062801922,0.0,1
0.679110970502558,0.6796272128085636,0.09576580320450662,0.05686591337384869,0.05538811048281905,0.15679888540051132,0.635919443829376,0.07756193340701088,0.005383141787073914,0.012317281459958085,0.0009752454285871792,0.3003533568904597,0.09537212199510912,0.7632850241545892,0.0,1
0.6731721378079865,0.6736125713980474,0.21397238768065752,0.1422830372887513,0.08323817440817363,0.21087756765400098,0.7500591674752038,0.037962233710487306,0.04051550406527055,0.04796965892976496,0.10611645113839785,0.3038869257950534,0.21307617773266274,0.7826086956521738,0.0,1
0.6744003155660785,0.674930267081324,0.11225008080528237,0.06671220228409686,0.04900355597204277,0.14300736540158163,0.7143258728923729,0.07091415636111226,0.028042719399938826,0.035303992708808934,0.0714067647361385,0.3215547703180217,0.1096294929174549,0.7971014492753614,0.0,1
0.6365610851137262,0.6367779802386426,0.35397331116959874,0.295084045379207,0.16062041650535297,0.33028375328642834,0.7169591398003133,0.05307215011169546,0.0652184809794693,0.07252253154953348,0.16942505193445,0.3710247349823321,0.3538504129562128,0.6328502415458939,0.0,1
0.6368855247772238,0.6370046091927524,0.2626864293300088,0.2485828458121107,0.19831315532985927,0.3788029726961768,0.7889274673700526,0.04199492089661733,0.009458051754762525,0.01599492957953691,0.015905956637339624,0.3427561837455837,0.26309232685830297,0.6521739130434785,0.0,1
0.6357988758832178,0.6360791960921883,0.30345846608486865,0.2556061787165767,0.13604794404745585,0.295830902872538,0.8124264401981037,0.09241592991904413,0.06379264806812895,0.07106433462206693,0.16608486790275645,0.4028268551236751,0.2986665436257094,0.6714975845410631,0.0,1
0.8641213400609544,0.8637755632365955,0.3962229302304105,0.484261831061598,0.436238995982493,0.6174200892452579,0.8192241349368699,0.1240085645791919,0.052254245849259834,0.06266748419037446,0.12983081895254012,0.6431095406360425,0.39569971854381025,0.4734299516908216,0.0,1
0.6388320501011169,0.639280770427705,0.12951932400609503,0.09701356986626909,0.07199959220909073,0.19008552558844746,0.635125404268106,0.08081617405005043,0.004670145002789006,0.011158048634577755,2.3903429510863106e-05,0.2826855123674914,0.1297928297882157,0.7053140096618353,0.0,1
0.6367737797201904,0.6369869657680329,0.2453710116821351,0.20671341320356312,0.1620978976723969,0.3322771827595459,0.8600079148891084,0.05716617945581874,0.01568528662534993,0.022306173794748946,0.035720592619431724,0.3957597173144878,0.24523600793614175,0.6618357487922708,0.0,1
0.6388315199760584,0.6389283648779518,0.2882208985547398,0.257356335757695,0.20734003385912958,0.3897779595742278,0.8175737683045494,0.030637004271984486,0.010045414585620027,0.016612493598702677,0.01774059376278503,0.3427561837455837,0.288192682139067,0.7101449275362324,0.0,1
0.6360559872472447,0.6365789538695648,0.4870480675993905,0.24450356086005554,0.04279954709554333,0.12895774747915387,0.4633420695295514,0.11938710686276616,0.32279668249247484,0.3336379670193983,0.5604706662321055,0.2720848056537104,0.4860886817699442,0.7053140096618353,0.0,1
0.6425707814076702,0.6428727179426055,0.24380108048206123,0.19687090841664712,0.12934649739192855,0.2859646095944609,0.8373656778593163,0.06481759198055947,0.029629048883496517,0.03651565050533401,0.07709382469383774,0.3710247349823321,0.2429289899875421,0.7053140096618353,0.0,1
0.8684011040777921,0.8676421186056409,0.4958212125409798,0.6867956800448041,0.5990264967478568,0.7448126176950213,0.9339561477748243,0.14774333484382804,0.068434035426847,0.07942557776029313,0.16871975089700397,0.8162544169611312,0.49568587643611867,0.46859903381642454,0.0,1
0.8713298417547843,0.8705527213703892,0.37752227917070696,0.6147535400473773,0.6069319660318886,0.7505414290073121,0.7917624407000994,0.0987644950839939,0.016634128222462713,0.026025292146226814,0.030359314614265553,0.6431095406360425,0.377935680339593,0.5072463768115938,0.0,1
0.8660254792178126,0.8651308832774447,0.5152606547536593,0.9517732401934444,0.6514137545249509,0.7821209193324139,0.6621630453032104,0.16465514815594245,0.06292574165803402,0.07370932149820131,0.15586828743037584,0.6607773851590109,0.5142804411018317,0.2463768115942031,0.0,1
0.8690204360724412,0.8678256277324401,0.4864477997875976,0.7788009626809758,0.7697036766339244,0.861322098837052,0.6988686320027813,0.11804437982829966,0.03560887162073584,0.04557827862110933,0.08584978091042039,0.7173144876325095,0.48576569925714025,0.41062801932367154,0.0,1
0.9214735355386914,0.9210634635947255,0.25756106570623816,0.2480341479289493,0.4767003585194548,0.6509738942512897,0.6504351046714714,0.13582525637519416,0.019519371406097774,0.02959582876970754,0.03745392113459456,0.6678445229681982,0.2577861855765238,0.5507246376811583,0.0,2
0.9033739936610115,0.9036602985168365,0.2816179526250173,0.1859877697133905,0.19870473685011913,0.37928376746799375,0.5714334261905922,0.14243977988228204,0.0912116961033553,0.10351184630245663,0.21753610066011442,0.48056537102473573,0.281825312600932,0.6811594202898554,0.0,2
0.9037367079337653,0.9039365253146947,0.36958027427621554,0.2646937508987293,0.23272038068308948,0.419507194033911,0.6300653025227018,0.345947955538029,0.1489625077436785,0.16324424953848762,0.3248994190724446,0.7173144876325095,0.3699533982374383,0.3961352657004831,0.0,2
